pm25,visibility,traffic,nox,action
11.6,8.0,25,0.9,0
11.1,10.0,15,1.1,0
0.7,10.0,41,0.2,0
4.0,10.0,33,2.6,0
1.2,10.0,26,0.4,0
2.8,10.0,26,1.5,0
4.0,10.0,33,2.4,0
4.2,10.0,37,2.1,0
1.0,10.0,31,0.3,0
70.8,10.0,35,50.7,0
1.9,10.0,56,0.0,0
8.7,10.0,19,0.2,0
47.2,7.0,41,2.4,0
1.0,10.0,53,0.0,0
13.2,10.0,36,0.2,0
4.6,10.0,33,3.8,0
21.7,8.0,30,31.2,0
2.3,24.0,39,0.0,0
1.7,10.0,37,0.7,0
7.0,10.0,33,0.7,0
5.0,10.0,13,6.1,0
11.4,10.0,35,0.9,0
1.6,5.0,31,0.3,0
6.0,10.0,39,1.2,0
1.0,10.0,36,0.2,0
8.0,10.0,16,0.2,0
16.1,10.0,29,1.2,0
43.3,7.0,28,14.2,0
6.4,10.0,34,3.2,0
7.5,10.0,42,19.4,0
2.1,10.0,31,2.0,0
42.9,10.0,9,0.5,0
10.7,10.0,10,0.2,0
26.8,10.0,29,2.6,0
8.7,10.0,30,1.5,0
3.6,10.0,17,1.6,0
33.2,10.0,23,0.9,0
20.8,10.0,15,67.9,0
0.8,23.0,37,0.1,0
0.6,10.0,28,0.0,0
6.7,9.0,45,14.7,0
2.3,10.0,43,4.3,0
4.0,10.0,34,0.1,0
6.1,10.0,37,9.1,0
33.3,9.0,35,30.5,0
2.9,10.0,21,9.3,0
1.4,10.0,32,1.2,0
20.1,10.0,21,8.1,0
6.3,10.0,27,2.4,0
2.7,10.0,21,52.8,0
5.4,10.0,23,0.4,0
2.0,10.0,43,0.5,0
2.2,10.0,40,0.1,0
2.2,10.0,44,0.1,0
3.7,10.0,41,0.3,0
22.0,7.0,38,1.1,0
9.5,7.0,43,1.2,0
18.6,10.0,13,15.1,0
8.3,10.0,45,0.5,0
8.9,10.0,32,1.1,0
1.8,10.0,39,0.6,0
1.0,10.0,30,0.2,0
9.6,10.0,38,31.2,0
5.6,10.0,26,1.4,0
4.9,10.0,33,0.9,0
0.5,10.0,39,0.6,0
3.5,10.0,49,0.1,0
39.8,10.0,19,4.6,0
32.3,10.0,33,59.6,0
22.6,10.0,8,0.1,0
0.5,10.0,27,1.7,0
1.8,9.0,45,6.6,0
19.3,10.0,8,0.7,0
0.7,10.0,37,1.3,0
3.0,10.0,25,5.7,0
1.7,10.0,26,1.2,0
13.5,10.0,30,2.4,0
1.9,4.0,40,0.8,1
1.2,10.0,21,0.4,0
14.8,9.0,41,14.6,0
1.9,10.0,36,0.4,0
7.6,10.0,32,0.8,0
3.5,10.0,49,0.1,0
1.5,9.0,43,2.1,0
46.3,10.0,24,0.6,0
3.3,10.0,25,4.8,0
4.8,10.0,27,7.2,0
0.7,10.0,43,0.0,0
3.2,10.0,39,0.5,0
4.7,10.0,24,1.9,0
27.7,10.0,28,0.5,0
6.8,10.0,27,3.1,0
0.5,16.0,43,2.7,0
19.9,10.0,41,20.6,0
3.5,10.0,41,47.3,0
0.5,10.0,38,0.2,0
3.1,10.0,37,14.1,0
45.7,10.0,43,43.9,0
40.3,10.0,27,1.1,0
5.9,10.0,20,1.8,0
6.2,10.0,14,3.1,0
5.8,9.0,33,15.6,0
15.7,10.0,31,5.6,0
6.3,10.0,36,1.7,0
0.7,10.0,26,0.6,0
53.2,8.0,38,6.9,0
0.8,10.0,35,0.5,0
1.3,10.0,36,2.7,0
1.4,10.0,14,1.5,0
0.5,10.0,39,1.4,0
3.8,10.0,26,4.2,0
1.5,10.0,26,8.1,0
2.3,10.0,33,0.2,0
35.5,10.0,22,0.5,0
100.1,10.0,31,72.0,1
1.6,10.0,46,1.7,0
2.4,10.0,25,3.8,0
5.1,10.0,35,5.6,0
4.6,10.0,36,0.4,0
2.1,10.0,41,1.5,0
9.0,10.0,41,0.7,0
5.2,10.0,31,3.0,0
3.4,10.0,27,2.3,0
18.9,10.0,15,17.5,0
0.5,9.0,34,0.2,0
8.0,10.0,39,9.9,0
3.7,10.0,42,3.7,0
25.1,10.0,27,0.5,0
2.6,9.0,35,0.5,0
1.2,10.0,34,0.1,0
3.4,10.0,41,0.1,0
9.1,9.0,32,7.4,0
1.8,10.0,29,0.4,0
11.0,24.0,31,1.4,0
0.5,10.0,24,0.1,0
27.2,8.0,11,0.5,0
502.1,5.0,38,109.7,1
101.6,10.0,33,153.5,1
4.4,10.0,42,0.6,0
2.0,10.0,51,0.2,0
11.1,8.0,25,1.7,0
5.1,10.0,45,9.9,0
4.2,10.0,28,3.7,0
41.8,9.0,28,30.2,0
20.7,7.0,35,0.6,0
2.7,10.0,18,3.0,0
11.1,8.0,25,1.7,0
4.2,10.0,36,3.0,0
7.4,10.0,29,1.5,0
1.6,10.0,21,0.7,0
10.1,10.0,44,14.6,0
29.1,10.0,26,62.4,0
43.0,10.0,16,1.7,0
34.0,9.0,37,6.7,0
0.9,10.0,41,0.1,0
18.0,10.0,31,0.3,0
3.2,10.0,22,2.8,0
34.8,10.0,32,1.2,0
19.6,10.0,29,1.5,0
1.9,10.0,42,2.5,0
15.2,10.0,17,17.7,0
4.1,10.0,32,4.2,0
38.9,10.0,36,6.9,0
22.2,10.0,27,0.5,0
1.8,10.0,26,1.3,0
3.6,10.0,26,8.2,0
4.0,10.0,40,2.3,0
18.2,10.0,28,6.8,0
1.8,10.0,40,1.1,0
65.7,3.0,39,11.7,1
5.7,10.0,35,0.2,0
10.2,10.0,13,0.2,0
2.2,10.0,42,5.7,0
6.1,6.0,42,3.6,0
8.9,10.0,34,41.8,0
26.6,0.5,28,10.0,1
11.8,10.0,30,13.5,0
0.8,10.0,47,0.1,0
30.7,4.0,10,12.3,1
498.6,8.0,35,124.8,1
4.8,9.0,12,56.2,0
14.8,10.0,13,7.8,0
15.3,10.0,35,9.9,0
29.3,10.0,21,3.0,0
8.9,10.0,34,41.8,0
7.2,10.0,30,16.3,0
15.9,10.0,33,61.7,0
31.7,3.0,26,3.7,1
0.5,10.0,43,3.4,0
39.0,10.0,35,21.4,0
2.0,9.0,43,0.0,0
60.6,16.0,8,222.1,0
2.0,10.0,36,9.3,0
15.6,10.0,41,10.0,0
11.4,10.0,31,6.4,0
23.8,6.0,19,1.3,0
13.3,10.0,13,2.2,0
1.0,10.0,34,0.2,0
6.9,10.0,39,4.0,0
0.9,10.0,26,1.8,0
0.9,10.0,37,1.7,0
4.1,10.0,27,2.6,0
2.9,10.0,42,1.4,0
1.8,10.0,39,0.4,0
136.0,10.0,35,113.8,1
2.7,10.0,54,0.0,0
40.9,10.0,8,0.1,0
32.2,9.0,37,4.8,0
1.2,10.0,44,0.0,0
42.3,10.0,35,0.3,0
1.5,10.0,33,3.4,0
35.9,11.0,23,47.3,0
0.8,16.0,39,0.0,0
1.8,10.0,26,1.8,0
2.9,10.0,43,3.3,0
6.8,10.0,19,14.4,0
6.7,10.0,33,0.4,0
1.4,6.0,31,0.2,0
4.2,10.0,40,0.7,0
1.0,10.0,37,0.5,0
4.1,10.0,19,0.2,0
18.3,10.0,30,1.0,0
47.6,7.0,31,14.7,0
5.4,10.0,37,5.1,0
0.5,10.0,34,2.2,0
2.2,10.0,39,1.6,0
31.6,10.0,8,0.5,0
11.4,10.0,27,0.2,0
85.5,10.0,36,72.7,1
6.9,10.0,30,1.7,0
1.2,10.0,17,4.8,0
29.4,10.0,23,1.1,0
16.6,10.0,16,60.3,0
2.4,23.0,40,0.1,0
2.4,10.0,28,0.1,0
4.0,9.0,40,11.0,0
1.8,10.0,42,3.4,0
2.8,10.0,20,0.1,0
25.4,10.0,36,38.7,0
49.9,10.0,34,65.8,0
5.7,10.0,24,9.3,0
1.0,10.0,32,1.1,0
26.0,10.0,18,15.3,0
5.0,10.0,23,4.6,0
3.7,10.0,24,27.1,0
4.7,10.0,24,0.5,0
1.5,10.0,36,0.5,0
1.9,10.0,38,0.1,0
2.6,10.0,47,0.8,0
1.4,10.0,41,0.4,0
77.2,8.0,46,2.3,1
6.5,8.0,45,2.2,0
30.1,10.0,9,25.7,0
12.6,10.0,41,0.5,0
2.6,10.0,33,3.8,0
1.1,10.0,39,0.5,0
0.6,10.0,36,0.3,0
7.6,10.0,37,23.7,0
2.8,10.0,26,3.4,0
3.7,10.0,35,1.4,0
0.5,10.0,40,0.8,0
3.0,10.0,48,0.1,0
42.8,10.0,21,8.5,0
68.6,3.5,44,85.0,1
19.0,10.0,7,0.1,0
0.5,10.0,22,1.8,0
4.0,9.0,39,2.8,0
19.3,10.0,20,1.1,0
0.9,10.0,35,0.5,0
0.5,10.0,18,3.8,0
1.6,10.0,26,2.1,0
24.4,10.0,30,0.4,0
5.2,5.0,29,0.9,0
0.9,10.0,27,0.4,0
65.0,10.0,37,30.2,0
1.5,10.0,34,0.8,0
4.2,10.0,35,0.7,0
4.3,10.0,45,0.0,0
2.5,9.0,45,1.5,0
8.7,10.0,38,0.5,0
2.6,10.0,16,7.2,0
7.4,10.0,24,9.7,0
1.1,10.0,40,0.0,0
4.6,10.0,35,0.3,0
2.1,10.0,26,3.7,0
24.7,10.0,32,0.3,0
5.1,10.0,25,3.9,0
0.9,16.0,35,3.5,0
11.0,10.0,36,10.9,0
3.5,10.0,35,4.8,0
21.0,10.0,39,0.5,0
2.6,10.0,38,16.8,0
64.9,10.0,37,56.9,0
24.3,10.0,20,1.3,0
7.6,10.0,25,2.6,0
6.7,10.0,17,3.0,0
10.2,10.0,19,31.5,0
29.9,10.0,32,1.5,0
4.5,10.0,33,2.0,0
0.5,10.0,31,0.9,0
53.9,10.0,41,6.7,0
0.9,10.0,37,0.5,0
4.2,10.0,39,13.4,0
0.6,10.0,25,1.5,0
1.6,10.0,38,8.1,0
3.6,10.0,43,4.4,0
2.5,10.0,25,5.8,0
2.8,10.0,37,0.3,0
59.6,10.0,26,32.2,0
81.5,10.0,26,68.6,1
1.1,10.0,53,1.7,0
3.5,10.0,29,13.7,0
15.6,10.0,38,24.0,0
2.4,10.0,35,0.1,0
2.9,10.0,43,1.9,0
11.7,10.0,38,0.7,0
3.0,10.0,11,2.6,0
11.8,10.0,33,1.0,0
24.7,10.0,14,11.8,0
0.5,10.0,37,0.2,0
3.5,10.0,37,15.8,0
7.0,10.0,43,2.3,0
25.4,10.0,22,0.6,0
5.9,10.0,177,0.5,0
0.9,10.0,30,0.1,0
4.8,10.0,38,0.1,0
10.8,10.0,35,8.9,0
1.3,9.0,24,0.4,0
13.1,24.0,33,14.7,0
0.9,10.0,14,0.1,0
24.8,8.0,11,0.4,0
433.2,8.0,44,58.3,1
173.8,10.0,27,150.8,1
6.2,10.0,36,0.6,0
1.2,5.0,52,0.3,0
15.3,10.0,15,2.5,0
42.2,10.0,38,10.1,0
8.1,10.0,43,16.5,0
71.8,9.0,24,30.5,0
7.7,8.0,41,0.4,0
1.7,10.0,40,2.9,0
15.3,10.0,15,2.5,0
3.3,10.0,39,2.2,0
7.8,10.0,31,1.3,0
0.7,10.0,28,0.5,0
6.6,10.0,36,16.1,0
25.1,10.0,31,43.2,0
22.8,6.0,14,2.9,0
27.3,6.0,37,5.7,0
1.0,8.0,45,0.0,0
19.4,10.0,29,0.3,0
1.7,10.0,27,2.2,0
12.4,10.0,25,0.7,0
28.2,10.0,24,1.3,0
2.4,10.0,43,5.0,0
3.5,10.0,17,15.1,0
2.6,10.0,31,9.5,0
7.9,10.0,41,5.9,0
26.4,10.0,32,0.4,0
0.9,10.0,34,1.2,0
2.2,10.0,30,3.9,0
5.7,10.0,38,3.2,0
9.5,10.0,30,7.8,0
2.6,10.0,45,0.9,0
66.7,3.0,40,8.6,1
7.2,10.0,34,0.1,0
18.7,10.0,35,0.2,0
2.0,10.0,40,4.9,0
3.9,7.0,39,4.4,0
4.9,10.0,38,2.9,0
7.5,1.0,26,9.3,1
2.4,10.0,36,3.3,0
0.5,10.0,50,0.1,0
41.5,3.5,18,23.3,1
874.9,5.0,37,252.3,1
6.2,10.0,26,59.6,0
26.3,10.0,20,10.7,0
4.2,10.0,31,7.0,0
20.2,10.0,31,5.8,0
4.9,10.0,38,2.9,0
4.7,10.0,42,7.4,0
68.6,11.0,44,135.7,0
12.4,3.0,30,2.6,1
0.7,10.0,49,4.3,0
24.3,10.0,31,15.9,0
2.9,10.0,43,0.0,0
42.9,16.0,9,51.4,0
1.5,10.0,32,5.3,0
22.4,10.0,41,15.8,0
4.1,10.0,27,6.2,0
30.1,7.0,36,0.9,0
12.8,10.0,14,2.6,0
0.7,10.0,43,0.1,0
5.5,9.0,35,4.2,0
1.5,10.0,47,0.9,0
1.5,10.0,43,2.8,0
3.5,10.0,46,4.8,0
2.2,10.0,38,1.1,0
1.6,10.0,22,0.3,0
129.9,10.0,37,68.6,1
2.7,10.0,55,0.0,0
30.0,10.0,12,0.2,0
6.3,10.0,41,0.5,0
1.2,24.0,41,0.0,0
28.8,10.0,33,0.4,0
2.9,8.0,46,2.7,0
25.9,14.0,17,47.3,0
1.1,24.0,37,0.0,0
4.9,10.0,30,9.8,0
0.5,10.0,37,0.7,0
9.1,10.0,14,11.5,0
22.7,10.0,33,0.7,0
1.1,6.0,33,0.1,0
4.9,10.0,32,1.3,0
2.7,10.0,34,1.8,0
9.0,10.0,12,0.2,0
18.4,10.0,27,1.1,0
41.7,8.0,31,18.3,0
4.7,10.0,35,12.0,0
0.5,4.1,71,0.3,1
18.3,10.0,39,10.2,0
31.3,10.0,10,0.4,0
9.9,10.0,29,0.2,0
22.8,10.0,35,3.0,0
13.9,10.0,43,1.4,0
2.1,10.0,15,3.5,0
27.3,10.0,26,0.9,0
19.6,10.0,14,59.6,0
1.3,24.0,41,0.1,0
2.3,10.0,24,0.0,0
7.1,9.0,37,10.5,0
3.0,10.0,44,4.4,0
3.6,10.0,35,0.1,0
87.0,10.0,35,74.7,1
29.7,10.0,30,41.1,0
1.2,10.0,22,1.3,0
0.6,10.0,29,1.4,0
32.4,10.0,23,31.5,0
9.2,10.0,21,2.4,0
3.3,10.0,22,30.2,0
3.6,10.0,25,0.6,0
0.8,10.0,39,0.4,0
0.9,10.0,49,0.2,0
2.0,10.0,49,0.1,0
1.6,10.0,39,0.4,0
3.8,10.0,38,1.2,0
18.1,5.0,46,10.5,0
34.4,10.0,14,22.3,0
20.8,10.0,39,0.5,0
8.7,10.0,43,2.0,0
3.3,10.0,32,0.4,0
4.9,10.0,40,0.2,0
17.7,10.0,32,30.9,0
2.7,10.0,39,2.5,0
3.0,10.0,47,5.7,0
0.5,10.0,36,0.6,0
4.3,10.0,47,0.1,0
89.3,10.0,13,11.7,1
90.4,4.0,41,101.5,1
30.3,10.0,14,0.1,0
0.5,10.0,29,2.0,0
2.9,10.0,45,3.0,0
18.2,10.0,13,0.8,0
1.0,10.0,35,0.6,0
3.9,10.0,17,6.3,0
1.0,10.0,40,1.3,0
8.7,10.0,25,5.5,0
6.3,7.0,26,1.0,0
1.5,10.0,28,0.4,0
25.9,10.0,37,21.3,0
3.2,10.0,35,0.5,0
9.5,10.0,27,1.2,0
1.4,10.0,39,0.0,0
1.9,10.0,40,1.2,0
2.6,10.0,28,0.4,0
4.1,10.0,20,6.8,0
15.7,10.0,35,8.1,0
0.7,10.0,37,0.0,0
1.5,10.0,41,0.6,0
4.5,10.0,25,2.4,0
36.4,10.0,31,0.9,0
3.8,7.0,41,8.8,0
1.3,16.0,36,3.5,0
11.2,10.0,44,12.2,0
3.9,10.0,23,5.8,0
6.0,10.0,43,0.3,0
3.8,10.0,36,18.7,0
159.5,10.0,39,124.8,1
23.7,10.0,18,1.3,0
7.6,10.0,20,2.4,0
6.8,10.0,14,3.2,0
9.8,10.0,20,17.7,0
2.4,10.0,25,1.4,0
5.1,10.0,31,3.6,0
0.6,10.0,37,0.9,0
30.5,10.0,41,6.5,0
2.1,8.0,47,0.5,0
13.3,10.0,40,26.7,0
0.5,10.0,25,1.8,0
2.7,10.0,42,13.4,0
1.0,10.0,30,1.1,0
4.3,10.0,24,15.9,0
5.1,10.0,33,5.3,0
48.1,10.0,30,1.9,0
105.3,10.0,24,46.6,1
2.0,10.0,46,1.4,0
5.7,10.0,30,8.4,0
3.1,10.0,40,4.0,0
2.7,10.0,38,0.1,0
3.0,10.0,37,2.3,0
6.8,10.0,39,0.7,0
2.9,10.0,22,2.4,0
1.3,10.0,32,1.8,0
8.5,10.0,21,4.8,0
0.5,10.0,28,0.2,0
4.2,10.0,42,6.6,0
7.2,1.0,54,2.0,1
26.3,10.0,11,0.7,0
3.1,10.0,29,0.7,0
1.1,10.0,28,0.1,0
4.9,10.0,46,0.2,0
49.4,9.0,35,29.1,0
1.6,10.0,31,0.7,0
9.6,8.0,42,2.0,0
0.5,10.0,36,0.0,0
33.7,10.0,13,0.7,0
579.3,4.0,44,63.8,1
218.7,10.0,39,39.8,1
6.5,9.0,29,0.7,0
2.4,10.0,48,0.3,0
8.7,9.0,27,1.3,0
35.6,10.0,31,14.1,0
1.2,10.0,27,2.0,0
32.4,9.0,26,12.3,0
21.0,10.0,40,0.4,0
1.8,10.0,40,2.4,0
8.7,9.0,27,1.3,0
4.7,10.0,43,1.8,0
7.5,10.0,32,0.7,0
1.2,10.0,32,0.7,0
12.7,10.0,46,22.6,0
46.3,10.0,30,65.8,0
18.7,10.0,18,3.1,0
45.5,7.0,37,4.7,0
1.6,10.0,41,0.2,0
22.7,10.0,31,0.2,0
3.1,10.0,26,4.8,0
5.7,10.0,23,0.9,0
22.3,10.0,24,1.7,0
2.4,10.0,44,1.6,0
4.8,10.0,21,16.1,0
1.8,10.0,34,2.6,0
9.4,10.0,35,4.6,0
29.7,10.0,31,0.4,0
1.8,10.0,25,1.4,0
5.8,10.0,34,15.4,0
6.7,10.0,43,2.6,0
28.0,10.0,25,9.3,0
3.2,10.0,44,0.7,0
69.7,4.0,39,7.8,1
6.6,10.0,41,0.1,0
22.1,8.0,34,0.2,0
2.2,10.0,39,3.3,0
3.9,5.0,41,6.9,0
2.4,10.0,32,1.9,0
28.9,1.0,33,9.0,1
3.1,10.0,34,2.0,0
0.5,10.0,50,0.1,0
114.5,3.5,25,49.4,1
384.8,8.0,40,161.8,1
32.4,6.0,53,202.9,0
29.6,10.0,19,6.6,0
0.5,10.0,44,1.7,0
17.4,10.0,27,7.0,0
2.4,10.0,32,1.9,0
3.9,10.0,30,3.5,0
13.4,10.0,41,89.1,0
12.5,5.0,27,4.7,0
0.8,10.0,38,4.2,0
17.7,10.0,30,12.0,0
1.0,10.0,39,0.0,0
25.2,16.0,8,73.3,0
1.1,10.0,37,1.1,0
28.8,2.0,41,13.0,1
2.0,10.0,26,4.1,0
16.4,7.0,41,0.9,0
14.0,10.0,9,2.5,0
2.0,10.0,39,0.2,0
6.0,10.0,33,3.6,0
0.5,10.0,27,0.5,0
2.5,10.0,29,1.1,0
1.0,10.0,37,3.6,0
2.3,10.0,49,1.2,0
0.9,10.0,32,0.3,0
104.0,10.0,37,94.6,1
3.5,10.0,60,0.0,0
26.1,10.0,32,0.2,0
6.5,10.0,26,1.3,0
1.7,24.0,39,0.0,0
35.2,10.0,33,0.5,0
4.0,10.0,41,2.3,0
24.5,11.0,22,50.7,0
2.2,24.0,37,0.0,0
4.7,10.0,21,11.5,0
1.2,10.0,47,1.2,0
4.9,10.0,34,12.0,0
4.9,10.0,28,1.5,0
2.6,7.0,42,0.3,0
4.0,10.0,30,1.0,0
2.4,10.0,40,2.2,0
2.7,10.0,20,0.1,0
29.3,10.0,19,1.7,0
38.0,8.0,33,20.1,0
9.8,10.0,42,7.6,0
0.5,10.0,52,0.4,0
17.6,10.0,33,2.4,0
35.6,10.0,9,0.4,0
7.8,10.0,19,0.4,0
36.7,10.0,34,12.7,0
3.9,10.0,37,1.1,0
2.9,10.0,18,3.0,0
33.0,10.0,22,3.4,0
20.2,10.0,15,58.3,0
0.5,21.0,45,0.2,0
2.6,10.0,24,0.0,0
6.5,9.0,41,12.2,0
2.6,10.0,49,3.4,0
7.3,10.0,35,0.1,0
51.6,10.0,36,54.8,0
15.3,10.0,31,22.3,0
4.3,10.0,28,1.8,0
1.5,10.0,31,1.1,0
65.8,10.0,22,98.7,0
5.9,10.0,21,2.7,0
3.3,10.0,19,35.6,0
2.5,10.0,29,0.5,0
1.8,10.0,50,0.8,0
1.2,10.0,39,0.2,0
2.1,10.0,50,0.1,0
1.0,10.0,44,0.4,0
1.1,10.0,37,1.1,0
3.7,10.0,48,1.6,0
29.0,10.0,6,16.1,0
25.0,10.0,42,0.4,0
3.5,10.0,33,2.1,0
1.0,10.0,41,0.3,0
0.6,10.0,41,0.1,0
12.0,10.0,39,28.1,0
1.5,10.0,33,2.2,0
1.1,10.0,33,1.3,0
0.5,10.0,41,1.0,0
4.2,10.0,47,0.1,0
54.0,10.0,21,6.3,0
58.5,10.0,39,113.8,0
21.7,10.0,21,0.1,0
0.9,10.0,22,7.1,0
2.8,10.0,57,3.1,0
28.3,10.0,14,1.2,0
1.5,10.0,30,1.1,0
3.9,10.0,25,5.7,0
0.6,10.0,27,1.1,0
10.3,8.0,32,5.7,0
7.1,10.0,16,1.3,0
0.7,10.0,33,0.4,0
26.1,10.0,35,21.9,0
1.4,10.0,36,0.4,0
5.9,10.0,29,0.9,0
1.1,10.0,42,0.2,0
2.8,10.0,42,1.8,0
3.9,10.0,44,0.8,0
13.0,10.0,22,6.5,0
13.5,10.0,18,9.5,0
0.5,10.0,39,0.0,0
1.5,10.0,37,0.5,0
6.4,10.0,29,3.5,0
25.6,10.0,15,0.2,0
1.1,7.0,49,5.5,0
1.3,16.0,33,6.8,0
8.4,10.0,46,14.7,0
2.8,10.0,28,10.5,0
1.8,10.0,50,0.3,0
16.5,10.0,35,35.3,0
135.9,10.0,39,82.9,1
21.4,10.0,15,1.7,0
9.2,10.0,21,3.6,0
5.2,10.0,21,2.4,0
11.6,10.0,18,17.3,0
3.4,10.0,31,0.8,0
8.1,10.0,37,6.9,0
0.5,10.0,25,0.3,0
38.1,10.0,36,10.3,0
3.3,10.0,41,0.5,0
4.7,10.0,38,30.2,0
1.4,10.0,19,1.5,0
22.9,10.0,42,12.2,0
1.8,10.0,23,1.3,0
5.2,10.0,30,5.7,0
3.3,10.0,37,0.2,0
49.5,10.0,24,0.3,0
177.4,10.0,24,150.8,1
1.1,10.0,45,1.6,0
3.2,10.0,29,9.4,0
1.5,10.0,31,3.0,0
2.0,10.0,37,0.1,0
2.3,10.0,43,1.8,0
14.7,10.0,38,0.9,0
3.3,10.0,17,2.5,0
2.0,10.0,22,2.1,0
5.5,10.0,19,6.2,0
0.5,9.0,37,0.1,0
6.9,7.0,39,11.7,0
0.9,10.0,33,0.6,0
19.3,10.0,29,0.8,0
3.6,10.0,37,0.5,0
1.7,10.0,27,0.1,0
5.3,10.0,49,0.1,0
64.6,9.0,32,31.5,0
2.0,8.0,30,0.8,0
3.5,24.0,40,0.6,0
0.5,10.0,33,0.0,0
36.7,4.0,25,0.4,1
410.1,10.0,42,104.2,1
77.8,10.0,30,66.5,1
4.0,10.0,36,1.0,0
1.7,10.0,46,0.3,0
15.6,7.0,30,1.4,0
22.5,10.0,35,14.7,0
4.2,10.0,30,4.6,0
10.4,9.0,33,5.5,0
21.8,10.0,48,0.4,0
3.7,10.0,23,3.4,0
15.6,7.0,30,1.4,0
9.6,8.0,41,9.1,0
36.6,10.0,31,1.0,0
2.1,10.0,35,0.9,0
11.3,10.0,41,14.9,0
35.3,10.0,32,63.1,0
22.6,6.0,20,2.5,0
33.9,2.0,39,8.1,1
0.8,10.0,35,0.0,0
20.1,10.0,21,0.1,0
7.4,10.0,26,2.6,0
42.4,10.0,20,4.7,0
23.0,10.0,42,0.9,0
3.0,10.0,40,5.1,0
7.6,10.0,25,13.0,0
1.2,10.0,27,4.0,0
6.1,10.0,38,4.4,0
31.7,10.0,24,0.5,0
2.4,10.0,29,1.3,0
2.5,10.0,28,4.0,0
5.0,10.0,45,3.0,0
1.3,10.0,21,1.5,0
2.5,10.0,43,0.8,0
139.0,4.0,41,12.3,1
0.5,10.0,27,0.2,0
19.6,8.0,31,0.2,0
1.3,10.0,40,5.4,0
9.8,10.0,38,9.9,0
3.6,10.0,30,3.1,0
37.2,2.0,36,10.3,1
1.0,10.0,25,2.2,0
0.5,10.0,37,0.2,0
106.7,4.5,24,57.6,1
238.8,8.0,35,134.4,1
7.7,10.0,28,45.9,0
12.8,10.0,10,4.5,0
0.7,10.0,41,1.2,0
19.0,10.0,24,9.3,0
3.6,10.0,30,3.1,0
3.1,10.0,32,8.6,0
23.3,16.0,32,83.6,0
19.1,6.0,21,3.1,0
1.5,10.0,26,5.1,0
7.0,10.0,28,5.4,0
1.9,10.0,44,0.0,0
25.4,8.0,15,4.2,0
5.9,10.0,34,18.2,0
30.7,2.0,40,11.3,1
3.6,10.0,27,3.6,0
19.2,7.0,34,0.7,0
13.2,10.0,16,1.7,0
1.1,10.0,33,0.1,0
8.3,10.0,37,6.3,0
1.2,5.0,53,1.2,0
3.0,10.0,28,2.2,0
0.6,10.0,27,4.2,0
2.9,10.0,40,1.4,0
1.0,10.0,28,0.4,0
111.7,8.0,41,102.8,1
2.9,10.0,56,0.0,0
23.6,10.0,22,0.2,0
9.5,10.0,17,3.9,0
1.3,24.0,37,0.0,0
44.8,10.0,33,0.4,0
2.6,10.0,38,2.7,0
27.5,16.0,31,51.4,0
2.4,24.0,37,0.0,0
2.7,10.0,17,3.9,0
1.2,10.0,40,1.0,0
8.3,10.0,42,16.8,0
0.9,10.0,37,0.4,0
4.6,7.0,39,0.4,0
2.5,10.0,25,0.2,0
4.2,10.0,41,3.6,0
2.5,10.0,19,0.1,0
6.6,10.0,37,0.9,0
25.8,8.0,28,14.1,0
3.0,10.0,46,6.6,0
0.5,10.0,41,1.0,0
29.2,10.0,41,1.9,0
23.1,10.0,21,0.3,0
2.9,10.0,30,0.3,0
30.0,10.0,35,4.0,0
0.7,10.0,36,0.9,0
1.4,10.0,25,2.8,0
46.1,10.0,14,1.1,0
35.3,10.0,14,91.9,0
0.5,6.4,53,0.2,0
2.2,10.0,25,0.0,0
2.3,10.0,37,8.0,0
4.9,10.0,41,12.0,0
3.1,10.0,33,0.1,0
32.8,10.0,34,33.9,0
12.2,10.0,30,27.1,0
2.1,10.0,41,7.1,0
1.5,10.0,17,1.2,0
52.9,10.0,28,32.9,0
1.4,10.0,27,1.3,0
1.9,10.0,20,20.9,0
2.0,10.0,20,0.7,0
2.6,8.0,45,0.9,0
1.4,10.0,38,0.1,0
1.5,10.0,42,0.1,0
1.1,10.0,43,0.5,0
6.9,10.0,33,0.8,0
1.0,10.0,43,1.0,0
24.8,10.0,9,23.3,0
19.2,10.0,41,0.5,0
1.3,10.0,40,1.8,0
1.1,10.0,39,0.5,0
0.7,9.0,36,0.2,0
12.5,10.0,39,36.3,0
2.1,10.0,21,1.9,0
2.3,10.0,29,2.4,0
0.5,10.0,47,0.7,0
3.8,10.0,48,0.1,0
25.5,10.0,23,4.0,0
43.7,9.0,46,109.7,0
14.4,10.0,11,0.1,0
2.7,10.0,12,4.4,0
3.2,9.0,49,2.3,0
30.3,10.0,12,1.7,0
0.8,10.0,38,0.1,0
4.3,10.0,35,4.2,0
0.5,10.0,44,1.8,0
18.5,10.0,36,1.0,0
12.3,10.0,18,1.3,0
0.5,10.0,27,0.4,0
28.5,8.0,41,32.2,0
0.7,10.0,35,0.4,0
3.6,10.0,29,1.4,0
0.8,1.0,42,0.2,1
3.0,10.0,47,1.4,0
8.8,10.0,21,1.4,0
9.7,10.0,21,13.0,0
6.9,10.0,45,1.8,0
0.5,10.0,37,0.0,0
1.2,10.0,38,0.5,0
5.1,9.0,38,1.2,0
39.3,10.0,25,0.1,0
0.8,10.0,38,4.8,0
1.0,16.0,44,3.5,0
